01, 79592289373, 79043835088, 20230406054643, 20230406065340
02, 79611099300, 79157577366, 20231103135728, 20231103152035
01, 79409761187, 79002300596, 20230902175836, 20230902181500
02, 79717925296, 79269743384, 20230803204731, 20230803210815
02, 79509142587, 79806394910, 20230608202052, 20230608220215
01, 79034712525, 79613921860, 20231130114507, 20231130122253
01, 79702013549, 79825157603, 20231210052734, 20231210061422
02, 79522700321, 79278562250, 20231030002150, 20231030003530
02, 79318676165, 79427195696, 20231001001318, 20231001005308
01, 79056940429, 79858603626, 20230912220707, 20230912222211
02, 79124578707, 79456120918, 20231018200558, 20231018210023
01, 79462791769, 79589764481, 20231011002151, 20231011002853
02, 79212712647, 79257309544, 20230515224925, 20230515235954
01, 79153386947, 79039208640, 20230528080340, 20230528095522
02, 79167268425, 79887181054, 20230906181352, 20230906192553
01, 79253271123, 79055363336, 20230230211801, 20230228214032
01, 79068039863, 79950860118, 20230101114852, 20230101124004
02, 79883423990, 79892593117, 20231129135326, 20231129151844
02, 79000470272, 79429770203, 20231021225642, 20231021232646
01, 79075203200, 79837550909, 20230430162911, 20230430172029
02, 79818568589, 79948133827, 20230327162120, 20230327180136
01, 79026149947, 79195509956, 20230731221325, 20230731234926
02, 79746837666, 79806626499, 20230831142945, 20230831143837
01, 79008041079, 79161239436, 20230130225032, 20230130234553
01, 79026427487, 79604552667, 20230129210048, 20230129214159
01, 79810948296, 79527397902, 20230631030829, 20230630045317
02, 79936566188, 79359544263, 20230419225536, 20230420005233
02, 79509142587, 79284890517, 20230306052849, 20230306065610
02, 79473535479, 79888277273, 20230307214704, 20230307232204
01, 79874953563, 79599770865, 20230808222828, 20230808225155
02, 79506732936, 79018029588, 20230404210415, 20230404210839
01, 79887606579, 79436536056, 20231230222412, 20231230234859
02, 79405320074, 79627474827, 20230610215132, 20230610224634
01, 79382684657, 79504370080, 20230831222303, 20230831231417
02, 79295851314, 79054068219, 20231030233204, 20231031011341
01, 79008041079, 79319698494, 20230731085814, 20230731090854
01, 79936566188, 79584425997, 20231206234504, 20231207005357
02, 79546330380, 79654123363, 20230625200354, 20230625204413
02, 79937695848, 79164057480, 20231220083408, 20231220083536
01, 79717925296, 79785755004, 20230205234336, 20230206001028
01, 79153386947, 79751085774, 20230206065640, 20230206070555
01, 79615551401, 79507899697, 20231207043227, 20231207054212
01, 79068039863, 79540590055, 20231104065028, 20231104071206
02, 79138547428, 79942534314, 20230404033419, 20230404043443
01, 79706030158, 79010906894, 20230709210420, 20230709220834
02, 79936566188, 79739311505, 20230630223908, 20230701003759
02, 79167268425, 79451838465, 20231230015545, 20231230024841
02, 79890256880, 79731581658, 20231030223731, 20231031001727
02, 79506732936, 79571636690, 20231131151256, 20231130164316
01, 79318637088, 79705870813, 20231020214743, 20231020225049
01, 79382684657, 79415008971, 20230420211949, 20230420220306
01, 79218850469, 79879431642, 20230131202356, 20230131215624
02, 79148061449, 79135007887, 20231209171833, 20231209173551
01, 79003941902, 79394876070, 20231131070513, 20231130083850
02, 79800248053, 79899149679, 20230230204146, 20230228204413
02, 79443824047, 79835596344, 20230130223156, 20230131002047
02, 79320680755, 79883279216, 20230325144211, 20230325153645
02, 79347084228, 79996774592, 20231113235852, 20231114011803
02, 79842709350, 79416955716, 20231030075429, 20231030084102
02, 79025782752, 79451617412, 20231030180532, 20231030182507
02, 79153386947, 79218574869, 20230231224943, 20230301004937
01, 79020735488, 79718662610, 20230725101515, 20230725114702
01, 79892608832, 79242380345, 20231027233002, 20231028004124
01, 79405320074, 79651796553, 20230905021742, 20230905032653
01, 79624827468, 79012494779, 20231102222037, 20231102222547
02, 79594022612, 79573861527, 20231222203054, 20231222210509
01, 79253271123, 79737159139, 20231230230549, 20231230231053
02, 79292470426, 79739058841, 20230505203924, 20230505222845
02, 79546330380, 79481750310, 20230831231936, 20230901005456
02, 79056940429, 79464967560, 20231024220133, 20231024230144
02, 79632449093, 79254183036, 20230203093420, 20230203113028
01, 79111713769, 79433327841, 20231130215435, 20231130232123
02, 79849427746, 79992692937, 20230126181814, 20230126200926
01, 79017754629, 79147101104, 20230730101532, 20230730110750
02, 79713142494, 79585286367, 20230412195338, 20230412201708
01, 79075203200, 79649578227, 20231230005843, 20231230010508
02, 79624827468, 79116741810, 20230403234338, 20230404012057
02, 79811414469, 79661033166, 20230111205802, 20230111224807
01, 79320680755, 79581019680, 20231107204339, 20231107204905
02, 79261905602, 79638394372, 20230630214243, 20230630224626
02, 79957743861, 79650436642, 20230903213451, 20230903213942
01, 79516411978, 79800963494, 20230230201601, 20230228213528
01, 79772180703, 79137636732, 20230631204400, 20230630215042
02, 79138547428, 79820848268, 20231122230922, 20231123002529
02, 79166080047, 79009868460, 20231005201323, 20231005205705
01, 79648881576, 79138166849, 20231024210740, 20231024213134
01, 79474437692, 79922867359, 20231230124359, 20231230132035
02, 79551743742, 79713694952, 20231031231651, 20231031232529
02, 79218850469, 79998592186, 20231128015402, 20231128033659
01, 79138547428, 79560909591, 20231105043209, 20231105060354
01, 79079466402, 79814600809, 20230501215723, 20230501221427
02, 79025782752, 79635674251, 20230106123707, 20230106132023
01, 79518264293, 79725483587, 20231030133926, 20231030152833
02, 79952751360, 79690960580, 20230823113714, 20230823132216
01, 79057022194, 79127967351, 20231229214418, 20231229225757
01, 79138547428, 79555995860, 20230925101340, 20230925102332
02, 79626234098, 79936168497, 20230704230631, 20230704235854
02, 79166080047, 79819124432, 20230605095110, 20230605103431
02, 79232788290, 79624843011, 20231101225940, 20231101232657
01, 79264845779, 79441497390, 20230931201612, 20230930214019
01, 79730649408, 79854479777, 20231120220529, 20231120221918
02, 79908550853, 79681293695, 20230130202850, 20230130211146
01, 79516411978, 79390916333, 20231104204431, 20231104223013
02, 79517950751, 79098809432, 20230607204334, 20230607223419
02, 79593953954, 79975212437, 20231201000232, 20231201002514
02, 79021737502, 79226746123, 20230331231557, 20230401002140
01, 79372371124, 79663463117, 20231230121234, 20231230135923
01, 79615551401, 79466909704, 20230931201110, 20230930203425
01, 79766240503, 79210076738, 20231002092805, 20231002093127
01, 79528617398, 79739729559, 20230531155432, 20230531175011
01, 79550365959, 79537144821, 20231109174959, 20231109183748
01, 79653027665, 79560710543, 20231115214629, 20231115222118
02, 79025782752, 79527601883, 20231130224148, 20231130233753
01, 79632375859, 79898668830, 20231224033505, 20231224052151
01, 79717925296, 79917787559, 20230905124653, 20230905144150
02, 79716309267, 79192703229, 20230301004329, 20230301023939
02, 79276509392, 79402815945, 20230817203359, 20230817210039
02, 79487502864, 79019459718, 20230105174936, 20230105190237
02, 79118478693, 79353343404, 20231108135848, 20231108141107
01, 79094907146, 79751290457, 20231231010136, 20231231011029
02, 79592289373, 79364095074, 20230730204729, 20230730210910
01, 79279338303, 79903175146, 20230518215449, 20230518221811
02, 79941256932, 79893802458, 20230615093250, 20230615110225
02, 79632375859, 79304797257, 20230231020846, 20230228030944
01, 79625130391, 79000324114, 20231007204148, 20231007205523
01, 79440111327, 79432579020, 20230731221528, 20230731224038
02, 79026427487, 79700886039, 20231030100503, 20231030101020
01, 79952751360, 79418617319, 20230731204601, 20230731214140
02, 79519907142, 79666238694, 20231224190136, 20231224190301
02, 79145689738, 79000303179, 20231030230533, 20231031000911
02, 79517950751, 79706202702, 20230326214522, 20230326232339
02, 79706030158, 79741754852, 20230530213930, 20230530225446
01, 79702013549, 79534557512, 20231130220909, 20231130233438
02, 79673456191, 79897011003, 20231225053418, 20231225054537
02, 79717925296, 79561034752, 20231131235533, 20231201003540
01, 79575467850, 79457505446, 20230330211440, 20230330224333
02, 79153386947, 79130448474, 20230909204730, 20230909212213
01, 79948086927, 79259487032, 20231112122443, 20231112133605
02, 79365012495, 79829479032, 20231206220409, 20231207000233
01, 79959446745, 79520359363, 20231028231514, 20231029004438
02, 79320680755, 79278303774, 20230218212713, 20230218215421
02, 79194246486, 79498215117, 20230207143418, 20230207155437
02, 79333448138, 79452985076, 20231031093127, 20231031094311
01, 79874953563, 79704064349, 20231221232024, 20231221233626
02, 79243728695, 79377322825, 20231021184718, 20231021185940
02, 79017847555, 79553681331, 20231106212604, 20231106224533
01, 79571153609, 79937973532, 20231030202259, 20231030212202
02, 79145689738, 79783502502, 20231210231129, 20231211001102
02, 79516411978, 79198571471, 20231131110921, 20231130114310
01, 79334878115, 79989916146, 20231124231351, 20231125002104
01, 79164370001, 79880827207, 20231130213816, 20231130221702
02, 79850612077, 79432278357, 20231131170745, 20231130174018
01, 79364833444, 79199016026, 20230731222128, 20230731223548
02, 79056940429, 79397426928, 20231109214702, 20231109215019
02, 79068039863, 79897150352, 20231220200255, 20231220203617
02, 79492018314, 79670457789, 20230121202052, 20230121220811
01, 79212712647, 79360044488, 20230731132622, 20230731150703
02, 79527860845, 79466025029, 20231214052841, 20231214061914
01, 79166080047, 79240185688, 20230130231005, 20230131004631
02, 79528617398, 79416419008, 20231230211422, 20231230225812
01, 79213189419, 79290223248, 20230206073534, 20230206090740
01, 79702013549, 79137804306, 20230530112324, 20230530114418
01, 79358798014, 79951563418, 20230331095414, 20230331100335
02, 79474437692, 79505372398, 20231031230833, 20231031232316
02, 79594022612, 79821967938, 20231110150739, 20231110153236
02, 79138547428, 79113636148, 20231205084446, 20231205102906
02, 79177545376, 79817832384, 20230531223358, 20230601000216
02, 79702013549, 79479036709, 20230502224841, 20230503002534
01, 79279338303, 79552635731, 20231128084403, 20231128092850
02, 79624827468, 79289181753, 20230304164920, 20230304181538
02, 79923811042, 79511664197, 20230905203845, 20230905221050
01, 79440111327, 79258551636, 20231130235914, 20231201001724
01, 79017847555, 79104302385, 20231203041040, 20231203054719
01, 79813680240, 79154789956, 20230202192902, 20230202200718
02, 79517950751, 79052808490, 20231130122606, 20231130130940
02, 79128567869, 79405882200, 20230431200822, 20230430201316
01, 79021737502, 79943667150, 20230201151914, 20230201163543
01, 79115889638, 79026832713, 20230331124911, 20230331125105
01, 79850612077, 79278725894, 20230927173459, 20230927180711
02, 79550365959, 79599047839, 20231131053944, 20231130071336
01, 79516411978, 79818732945, 20230716065717, 20230716084749
01, 79253271123, 79158812929, 20230615033844, 20230615033949
01, 79253271123, 79706476586, 20230531234227, 20230601000525
02, 79713142494, 79402072661, 20230430232104, 20230430233852
02, 79489521228, 79984037688, 20231131101055, 20231130114823
02, 79706030158, 79662475051, 20230612003716, 20230612004829
01, 79890256880, 79501608943, 20231201053204, 20231201065727
01, 79444054850, 79805447842, 20230307032742, 20230307042318
02, 79818568589, 79586628983, 20230805022444, 20230805032024
01, 79068039863, 79577859215, 20231107215145, 20231107231415
01, 79057022194, 79219136833, 20231231200427, 20231231213230
01, 79632375859, 79461139066, 20230803232815, 20230804010530
01, 79068039863, 79682345173, 20231030214426, 20231030222254
02, 79731580431, 79578692446, 20230120110114, 20230120114426
01, 79746778779, 79477881074, 20230716091711, 20230716100949
01, 79713142494, 79909965777, 20230931121840, 20230930130141
01, 79320680755, 79740947323, 20230310074710, 20230310075011
01, 79056940429, 79670937988, 20230906234216, 20230907000219
01, 79026149947, 79397622959, 20231130161429, 20231130175106
02, 79409761187, 79363337561, 20231230231101, 20231231003722
01, 79358798014, 79172028142, 20230131204949, 20230131205257
01, 79443824047, 79908324189, 20231131180633, 20231130181339
02, 79811414469, 79923637933, 20231225212925, 20231225223012
01, 79823802317, 79220953690, 20231230223224, 20231230225302
02, 79469117207, 79020859766, 20230113201400, 20230113205403
01, 79034712525, 79424613261, 20231211011818, 20231211013807
01, 79579790596, 79516806211, 20231104130414, 20231104132814
01, 79615551401, 79184873579, 20230530183849, 20230530195512
02, 79731580431, 79518963280, 20230902210114, 20230902220939
02, 79128567869, 79470696827, 20230212223525, 20230212235238
01, 79243728695, 79944880876, 20230303175838, 20230303181013
02, 79145689738, 79895938439, 20230514053025, 20230514061307
02, 79632375859, 79861055679, 20230916210415, 20230916225928
02, 79472995132, 79746224673, 20230931222637, 20230930225606
01, 79000470272, 79829610738, 20231104071243, 20231104081228
01, 79517950751, 79564163273, 20230230205913, 20230228223920
02, 79870208410, 79003768014, 20231230173642, 20231230185956
01, 79295851314, 79008128460, 20230831234730, 20230831235846
02, 79460049109, 79069923176, 20231031134257, 20231031140908
02, 79546330380, 79570631486, 20230430172604, 20230430180947
02, 79579790596, 79797249251, 20230730204335, 20230730220836
02, 79489521228, 79101253553, 20231130203336, 20231130214337
01, 79831330435, 79434799134, 20230617135815, 20230617154704
02, 79627748163, 79157526252, 20230202090553, 20230202095503
01, 79382684657, 79080998478, 20231028013038, 20231028020251
01, 79492018314, 79667313124, 20231009020638, 20231009032005
01, 79810948296, 79216354070, 20230403062044, 20230403062839
01, 79075203200, 79920243619, 20230802234010, 20230803010634
02, 79673456191, 79292838490, 20230331221816, 20230401000034
02, 79295851314, 79569996515, 20230318202311, 20230318213613
01, 79138547428, 79951577966, 20230630203852, 20230630213846
02, 79626234098, 79047674120, 20231117092753, 20231117101659
01, 79469117207, 79425552835, 20230331033742, 20230331042312
02, 79571153609, 79971748679, 20231231202901, 20231231205107
02, 79550365959, 79655959497, 20231230221531, 20231230223902
01, 79473535479, 79018196675, 20230609201935, 20230609211308
02, 79702477677, 79640015486, 20231109233037, 20231109235120
02, 79026149947, 79149560992, 20230930013822, 20230930022325
01, 79115889638, 79918863182, 20231212230819, 20231212232519
02, 79474437692, 79659597557, 20230131194448, 20230131203459
02, 79850612077, 79076791245, 20230831030509, 20230831043648
01, 79849427746, 79074939022, 20231219204609, 20231219211906
02, 79292470426, 79139066924, 20231108200452, 20231108204742
01, 79592289373, 79440754045, 20230130015834, 20230130022102
01, 79936566188, 79364996308, 20230331103131, 20230331114122
02, 79026149947, 79140339977, 20231202221511, 20231202232329
01, 79766240503, 79758886127, 20231205071205, 20231205072515
02, 79049937374, 79183651677, 20231212210412, 20231212222653
02, 79049937374, 79019119088, 20230301233344, 20230302000704
02, 79818568589, 79951733418, 20231131211917, 20231130223804
01, 79837273438, 79463149431, 20230203220740, 20230203235026
01, 79716309267, 79912412783, 20231104155229, 20231104160615
02, 79874953563, 79937327791, 20231230073522, 20231230074645
02, 79849427746, 79499364028, 20231109223754, 20231109230413
01, 79462791769, 79543132424, 20230301132503, 20230301140928
01, 79409761187, 79876831384, 20230210201557, 20230210220709
01, 79522700321, 79449593475, 20230710204443, 20230710220042
02, 79487502864, 79768498221, 20230615213319, 20230615231829
02, 79152514451, 79707995810, 20230823215146, 20230823230620
01, 79517950751, 79864489910, 20230705222031, 20230705224759
02, 79125210003, 79478899277, 20230928033224, 20230928041624
02, 79243728695, 79701110795, 20230130103802, 20230130112103
01, 79026149947, 79924518440, 20230830161837, 20230830165128
01, 79256731941, 79495748822, 20231231124116, 20231231140913
02, 79469117207, 79964031171, 20230409235926, 20230410005808
01, 79050912463, 79962045896, 20230330211431, 20230330222134
01, 79443824047, 79869093641, 20230630044257, 20230630054209
01, 79926299353, 79376001805, 20230131233237, 20230201003705
01, 79003941902, 79953767965, 20230407191301, 20230407205309
02, 79153386947, 79863625267, 20230130200723, 20230130201924
02, 79153386947, 79611936311, 20230805134945, 20230805153221
02, 79057022194, 79664799668, 20230810205856, 20230810210305
01, 79473535479, 79874307787, 20230530223340, 20230530230455
02, 79365012495, 79611777714, 20230403002340, 20230403014336
02, 79702477677, 79618616242, 20231112121903, 20231112130223
02, 79957743861, 79719455182, 20231124201603, 20231124212832
02, 79509142587, 79507682684, 20231014231139, 20231015003325
02, 79286645977, 79411621848, 20230530053907, 20230530061752
02, 79264845779, 79873800004, 20230916211422, 20230916223316
01, 79115889638, 79678281942, 20230720074628, 20230720085821
01, 79091151291, 79569159530, 20230430230918, 20230430232901
01, 79320680755, 79692059182, 20230830233727, 20230831002041
01, 79211362957, 79338636423, 20230515203555, 20230515221156
01, 79489521228, 79287919926, 20231009140246, 20231009140334
01, 79243728695, 79056769731, 20231018080318, 20231018090704
01, 79804606771, 79593106410, 20230530171558, 20230530180908
01, 79838798716, 79918639314, 20230720064608, 20230720080747
02, 79702013549, 79634238519, 20231030225831, 20231030230758
01, 79026149947, 79329342671, 20230101204436, 20230101224307
02, 79472995132, 79019204498, 20230709112258, 20230709121104
02, 79849427746, 79075877127, 20230731212212, 20230731221620
01, 79142383005, 79199406046, 20230922035942, 20230922051941
02, 79680858567, 79071388254, 20230206220339, 20230206232650
02, 79444054850, 79118703387, 20230801231022, 20230802005847
02, 79632375859, 79006017902, 20230507085111, 20230507093234
01, 79177545376, 79233849255, 20231127215806, 20231127222641
01, 79300701074, 79095967199, 20230806235025, 20230807002706
01, 79034712525, 79848121496, 20230322213831, 20230322222231
01, 79792439451, 79486662594, 20230531203359, 20230531210525
01, 79020735488, 79815083329, 20230215212519, 20230215223232
02, 79318637088, 79401899928, 20230705205417, 20230705211928
01, 79586362978, 79344713097, 20231003144027, 20231003161113
02, 79837273438, 79102233690, 20231230152055, 20231230163104
02, 79810948296, 79777041766, 20231131234120, 20231201000228
01, 79115889638, 79395653013, 20230431134046, 20230430150059
02, 79737705324, 79244714922, 20231002200624, 20231002203314
01, 79253271123, 79465052313, 20230831202351, 20230831215831
01, 79264845779, 79787786405, 20231007214702, 20231007224534
01, 79551743742, 79526229409, 20231031130650, 20231031143059
01, 79166080047, 79725293854, 20231202215241, 20231202234755
01, 79264845779, 79167154275, 20230410184558, 20230410201536
01, 79509142587, 79261799557, 20230531215037, 20230531224552
02, 79518264293, 79327532541, 20231101204842, 20231101222308
02, 79624827468, 79411853795, 20231208064047, 20231208074118
02, 79892608832, 79090894534, 20230330035545, 20230330041552
02, 79702013549, 79509296247, 20230730225426, 20230730231748
02, 79115889638, 79381677493, 20230131225825, 20230201001006
02, 79602712865, 79331168674, 20230402203847, 20230402214119
01, 79632375859, 79697699497, 20231201213705, 20231201215722
02, 79018109088, 79179858912, 20231118101757, 20231118120630
02, 79011587426, 79284350368, 20230930045202, 20230930061435
01, 79713142494, 79842694890, 20230630092409, 20230630100622
01, 79334878115, 79637849084, 20230431210327, 20230430222754
02, 79673456191, 79641774324, 20231103025342, 20231103044941
02, 79702013549, 79041729595, 20230413092302, 20230413094830
01, 79148061449, 79738029932, 20231006230811, 20231007004055
02, 79075203200, 79679315982, 20231030090228, 20231030092356
01, 79810948296, 79352715431, 20230730233921, 20230731001421
01, 79435832360, 79867326075, 20230131024211, 20230131033912
01, 79626234098, 79812266254, 20230525234124, 20230525234712
02, 79550365959, 79184429135, 20231029210218, 20231029211443
01, 79279338303, 79481148576, 20230731003344, 20230731023258
01, 79624827468, 79425477103, 20231026220356, 20231026234908
01, 79440111327, 79501171998, 20230909231921, 20230910011716
01, 79811414469, 79785362276, 20231123203819, 20231123223519
01, 79474437692, 79008607547, 20230630210413, 20230630224340
02, 79883423990, 79797772238, 20230714210123, 20230714215744
01, 79804606771, 79882255816, 20230330210842, 20230330220607
02, 79003941902, 79103952885, 20231031200030, 20231031201232
02, 79364833444, 79915104315, 20231204013202, 20231204030214
01, 79167268425, 79088187309, 20231131205753, 20231130212801
01, 79253271123, 79238732207, 20230605210123, 20230605224012
01, 79592289373, 79039300730, 20231101011351, 20231101023439
01, 79717925296, 79619731962, 20231002232446, 20231003000208
02, 79648881576, 79852105757, 20231131162527, 20231130181445
01, 79885692948, 79094116126, 20231003225539, 20231004000400
02, 79124578707, 79992114769, 20230228234118, 20230301000352
02, 79506732936, 79282654802, 20230531162635, 20230531175937
01, 79541566782, 79711671518, 20230530233028, 20230531010426
02, 79772180703, 79939814702, 20231223202041, 20231223214514
01, 79200002806, 79975571283, 20231105215324, 20231105221741
01, 79772180703, 79149672014, 20230831140253, 20230831141242
01, 79697111433, 79805434731, 20231109084421, 20231109101934
01, 79079466402, 79787736297, 20230631090425, 20230630092832
02, 79957743861, 79350975678, 20231227013521, 20231227022817
01, 79128567869, 79715886682, 20230509100042, 20230509102322
01, 79409640244, 79067421566, 20231131072917, 20231130082211
01, 79908550853, 79174262010, 20230930140415, 20230930153607
01, 79627748163, 79796460200, 20230730225231, 20230730234127
02, 79405320074, 79334733832, 20230631221828, 20230701001103
02, 79409640244, 79283276523, 20230531192330, 20230531211936
02, 79131576174, 79956719946, 20231224120056, 20231224122338
01, 79805819089, 79658198862, 20230207012007, 20230207013218
02, 79494126278, 79621743955, 20231104203706, 20231104212649
01, 79490714444, 79662205022, 20231230201427, 20231230214458
02, 79008041079, 79558368177, 20231206225028, 20231206232316
02, 79111713769, 79822133340, 20231204152504, 20231204163413
01, 79364833444, 79363952951, 20230530191235, 20230530205113
01, 79818568589, 79804579687, 20230530224826, 20230531003251
01, 79003941902, 79145926494, 20231104223609, 20231104225200
01, 79528617398, 79971457896, 20231111234822, 20231112013615
02, 79546330380, 79031120880, 20230130135637, 20230130155501
02, 79709506687, 79923928119, 20231121220608, 20231121221433
02, 79333448138, 79479954244, 20231102015210, 20231102032703
01, 79347084228, 79350126538, 20230523010047, 20230523024753
01, 79805819089, 79354447506, 20231005212502, 20231005221944
01, 79874953563, 79503483059, 20231031051235, 20231031062606
01, 79474437692, 79309504294, 20230330221851, 20230331000738
01, 79490714444, 79306106082, 20231124163052, 20231124174559
01, 79473535479, 79149831062, 20231225173737, 20231225185730
02, 79137481465, 79083111207, 20231131193502, 20231130200618
02, 79648881576, 79134880766, 20231111201555, 20231111204147
02, 79212712647, 79643667915, 20231030044828, 20231030044952
02, 79615551401, 79065286443, 20231030210933, 20231030223736
02, 79702477677, 79599149605, 20231031180921, 20231031191036
02, 79594022612, 79697402786, 20231231121603, 20231231122514
01, 79648881576, 79451951780, 20231230080529, 20231230092802
02, 79200002806, 79244334529, 20230330210413, 20230330212240
02, 79008041079, 79157153934, 20230728013223, 20230728021048
02, 79813559442, 79698764909, 20231130214539, 20231130224936
01, 79627748163, 79895757602, 20231006205428, 20231006224416
01, 79883423990, 79974370594, 20230208125131, 20230208144501
02, 79522700321, 79550481422, 20231019215148, 20231019224645
02, 79602712865, 79987068404, 20231003200510, 20231003211004
01, 79405320074, 79754963496, 20230905221758, 20230905224902
02, 79632375859, 79430611797, 20231202213343, 20231202231458
01, 79959446745, 79774092159, 20231130061308, 20231130075124
02, 79890256880, 79334586079, 20231225074205, 20231225080824
